number,value,datetime_start,datetime_complete,duration,params_bagging_fraction,params_bagging_freq,params_feature_fraction,params_lambda_l1,params_lambda_l2,params_learning_rate,params_max_depth,params_min_child_samples,params_num_leaves,params_use_base_price,params_use_category_Beverages,params_use_category_Extras,params_use_category_Pasta,params_use_category_Pizza,params_use_category_Rice Bowl,params_use_category_Salad,params_use_category_Sandwich,params_use_center_id,params_use_center_id_orders_mean,params_use_center_id_orders_median,params_use_center_id_orders_std,params_use_center_type_TYPE_A,params_use_center_type_TYPE_B,params_use_center_type_TYPE_C,params_use_checkout_price,params_use_cuisine_Continental,params_use_cuisine_Indian,params_use_cuisine_Italian,params_use_cuisine_Thai,params_use_demand_pct_change_1,params_use_emailer_for_promotion,params_use_emailer_for_promotion_rolling_sum_3,params_use_homepage_featured,params_use_homepage_featured_rolling_sum_3,params_use_is_holiday_week,params_use_lag1_x_emailer,params_use_lag1_x_home,params_use_meal_id,params_use_meal_id_orders_mean,params_use_meal_id_orders_median,params_use_meal_id_orders_std,params_use_num_orders_lag_1,params_use_num_orders_lag_10,params_use_num_orders_lag_2,params_use_num_orders_lag_3,params_use_num_orders_lag_5,params_use_price_diff,params_use_price_diff_x_emailer,params_use_price_diff_x_home,params_use_rolling_mean_10,params_use_rolling_mean_3,params_use_rolling_mean_5,params_use_rolling_std_10,params_use_rolling_std_3,params_use_rolling_std_5,params_use_rolling_volatility_10,params_use_rolling_volatility_5,params_use_seasonal_regime,params_use_weekofyear,params_use_weekofyear_cos,params_use_weekofyear_sin,params_use_weeks_since_emailer_for_promotion,params_use_weeks_since_homepage_featured,params_use_weeks_to_next_holiday,state
617,0.08883145685531775,2025-04-26 01:54:00.670321,2025-04-26 01:54:05.507399,0 days 00:00:04.837078,0.7937619278843646,4,0.9712787839207021,0.2222888110388348,1.125124411501247,0.06551755916522142,10,18,126,False,False,True,True,False,True,True,True,True,True,True,False,False,True,False,True,True,False,False,True,True,False,True,True,True,True,False,False,False,True,True,False,True,True,True,False,False,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,COMPLETE
618,0.10188585456654271,2025-04-26 01:54:05.523632,2025-04-26 01:54:10.378603,0 days 00:00:04.854971,0.7976958235665887,4,0.9642792840676495,0.3589292268141382,1.0162812384083146,0.055764088064978186,10,18,128,False,False,True,True,False,False,False,True,True,True,True,False,False,True,False,True,True,False,False,True,True,False,True,True,True,True,False,False,False,True,True,False,True,True,True,False,False,True,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,COMPLETE
619,0.09037995933173014,2025-04-26 01:54:10.395127,2025-04-26 01:54:15.225777,0 days 00:00:04.830650,0.80823756185355,4,0.9640057772844167,0.2272743167411836,1.0996134906308197,0.06414684862365866,10,18,122,False,False,True,True,False,True,True,True,True,True,True,False,False,True,False,True,True,False,False,True,True,False,True,True,True,True,False,False,False,True,True,False,True,True,True,False,False,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,COMPLETE
620,0.09505387364162748,2025-04-26 01:54:15.242184,2025-04-26 01:54:20.069961,0 days 00:00:04.827777,0.800033482792144,4,0.9744422283339443,0.37298297352923493,1.196541958686667,0.05936667786834953,10,18,120,False,False,True,True,False,True,True,True,True,True,True,False,False,True,False,True,True,False,False,True,True,False,True,True,True,True,False,False,False,True,True,False,True,True,True,False,False,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,COMPLETE
621,0.09159639344133048,2025-04-26 01:54:20.085625,2025-04-26 01:54:24.916766,0 days 00:00:04.831141,0.7891087836340589,4,0.9652167566739845,0.2710382760837215,0.9948558237395974,0.06312256509639008,10,17,122,False,False,True,False,False,True,True,True,True,True,True,False,False,True,False,True,True,False,False,True,True,False,True,True,True,True,False,False,False,True,True,False,True,True,True,False,False,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,COMPLETE
622,0.09220476003827832,2025-04-26 01:54:24.933413,2025-04-26 01:54:29.764691,0 days 00:00:04.831278,0.8116951188235474,4,0.9702791112591432,0.30598209078715277,1.134917032309457,0.06422774324305315,10,18,120,False,False,True,True,False,True,True,True,True,True,True,False,False,True,False,True,True,False,False,True,True,False,True,True,True,True,False,False,False,True,True,False,True,True,True,False,False,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,COMPLETE
623,0.5498636351180286,2025-04-26 01:54:29.780989,2025-04-26 01:54:33.967112,0 days 00:00:04.186123,0.7967014742822377,4,0.9773666942208032,0.24858547936822611,1.1707420161007012,0.05461669775477054,10,18,122,False,False,True,True,False,True,True,True,True,True,True,False,False,True,False,True,True,False,False,True,False,False,True,True,True,True,False,False,False,True,True,False,True,True,True,False,False,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,COMPLETE
624,0.43069049652575747,2025-04-26 01:54:33.982621,2025-04-26 01:54:38.330205,0 days 00:00:04.347584,0.7928952092259356,4,0.9643090043577697,0.17014004357413853,0.7835982641750294,0.059856086030173845,10,17,123,False,False,True,True,False,True,True,True,True,True,True,False,False,True,False,True,True,False,False,True,True,False,True,True,True,True,False,False,False,True,True,False,False,True,True,False,False,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,COMPLETE
625,0.10822160456300746,2025-04-26 01:54:38.345998,2025-04-26 01:54:43.154247,0 days 00:00:04.808249,0.8166214952822318,4,0.9609119153929176,0.18314969410668533,1.1993770372111132,0.05777296148389256,10,17,120,False,False,True,True,False,True,True,False,True,False,True,False,False,True,False,True,True,False,False,True,True,False,True,True,True,True,False,False,False,True,True,False,True,True,True,False,False,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,COMPLETE
626,0.09330029271107615,2025-04-26 01:54:43.169934,2025-04-26 01:54:48.100813,0 days 00:00:04.930879,0.807093982191941,4,0.9590821476973824,0.15144487500733908,0.9179773486122346,0.06348688175306615,10,18,124,False,False,True,True,False,True,True,True,True,True,True,False,False,True,False,True,True,False,False,True,True,False,True,True,True,True,False,False,False,True,True,False,True,True,True,False,False,True,True,False,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,COMPLETE
627,0.0949448938814174,2025-04-26 01:54:48.116919,2025-04-26 01:54:53.006147,0 days 00:00:04.889228,0.7895835920743353,4,0.9750064539747366,0.24515996773408952,1.09601643379739,0.06440307559259109,10,13,126,False,False,True,True,False,True,True,True,True,True,True,False,False,True,False,True,True,False,False,True,True,False,True,False,True,True,False,False,False,True,True,False,True,True,True,False,False,True,True,False,True,False,True,True,False,False,True,False,True,False,False,False,True,False,False,COMPLETE
628,0.09200583268777217,2025-04-26 01:54:53.022111,2025-04-26 01:54:57.822633,0 days 00:00:04.800522,0.8052352767713079,4,0.9689992547951799,0.33379647544044383,0.04551929151678698,0.06568646785884767,10,15,122,False,False,True,True,False,True,True,True,True,True,True,False,False,True,False,True,True,False,False,True,True,False,True,True,True,True,False,False,False,True,True,False,True,True,True,False,False,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,COMPLETE
629,0.09204242442554385,2025-04-26 01:54:57.838302,2025-04-26 01:55:02.724819,0 days 00:00:04.886517,0.7934454099806796,4,0.9640403505742133,0.17621162039183091,1.267428465228444,0.060478397847951844,10,16,125,False,False,True,True,False,True,True,True,True,True,True,False,False,True,False,True,True,False,False,True,True,False,True,True,True,True,False,False,False,True,True,False,True,True,True,False,False,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,COMPLETE
630,0.0947000791949462,2025-04-26 01:55:02.740573,2025-04-26 01:55:07.507506,0 days 00:00:04.766933,0.7856384891250674,4,0.9578236168435917,0.13881900446730766,0.9207551921258417,0.06626781709279632,10,18,123,False,False,True,True,False,True,True,True,True,True,True,False,False,True,False,True,True,False,False,True,True,False,True,True,True,True,False,False,False,False,True,False,True,True,True,False,False,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,COMPLETE
631,0.09322501886009678,2025-04-26 01:55:07.523025,2025-04-26 01:55:12.326601,0 days 00:00:04.803576,0.8013102173692891,4,0.9699863862768408,0.15469008888862754,0.4983287990393069,0.06320231118390154,10,17,119,False,False,True,True,False,True,True,True,True,True,True,False,False,True,False,True,True,False,False,True,True,False,True,True,True,True,False,False,False,True,True,False,True,True,True,False,False,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,COMPLETE
632,0.08877120156952917,2025-04-26 01:55:12.342926,2025-04-26 01:55:17.249371,0 days 00:00:04.906445,0.8621303271100177,4,0.9563498239207606,0.30100599108533327,0.6823666307591515,0.06676814136421716,10,15,126,False,False,True,True,False,True,True,True,True,True,True,False,False,True,False,True,True,False,False,True,True,False,True,True,True,True,False,False,False,True,True,False,True,True,True,False,False,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,COMPLETE
633,0.11587825520822688,2025-04-26 01:55:17.265592,2025-04-26 01:55:22.292186,0 days 00:00:05.026594,0.8684192250540061,4,0.8930834962109817,0.2127334145078894,0.6066640300554912,0.05829388318975949,10,16,126,False,False,True,True,False,True,True,True,True,True,True,False,False,True,False,True,True,False,False,False,True,False,True,True,True,True,False,False,False,True,True,False,True,True,True,False,False,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,COMPLETE
634,0.26355598252334567,2025-04-26 01:55:22.307587,2025-04-26 01:55:27.206327,0 days 00:00:04.898740,0.793962647452089,4,0.9649006290950779,0.31163462646874074,0.7030627499892176,0.030107282411240215,10,18,126,False,False,True,True,False,True,True,True,True,True,True,False,False,True,False,True,True,False,False,True,True,False,True,True,True,True,False,False,False,True,True,False,True,True,True,False,False,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,COMPLETE
635,0.10711693500583665,2025-04-26 01:55:27.221682,2025-04-26 01:55:31.894996,0 days 00:00:04.673314,0.7840059615771491,4,0.9589586523618419,0.21224490160984394,0.7947948414094085,0.0524850297237604,10,17,128,False,False,True,True,False,True,True,True,True,True,True,False,False,True,False,True,True,False,False,True,True,False,True,True,True,True,False,False,False,True,True,False,True,True,True,False,False,False,True,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,COMPLETE
636,0.10357556177850595,2025-04-26 01:55:31.910684,2025-04-26 01:55:36.791281,0 days 00:00:04.880597,0.7864404907062756,4,0.9563186347526549,0.2707116346314073,0.6588971913389701,0.06657558973827132,10,16,125,False,False,True,True,False,True,True,True,True,True,True,False,False,True,False,True,True,False,False,True,True,False,True,True,True,True,True,False,False,True,True,False,True,True,True,False,True,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,COMPLETE
637,0.1013391749599475,2025-04-26 01:55:36.807253,2025-04-26 01:55:41.585203,0 days 00:00:04.777950,0.7972559507047045,4,0.9720735853148614,0.17934166237009191,0.8429934264959975,0.06117163972377753,10,15,126,False,False,True,True,False,False,False,True,True,True,True,False,False,True,False,True,True,False,False,True,True,False,True,True,True,True,False,False,False,True,True,False,True,True,True,False,False,True,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,COMPLETE
638,0.14301588000285284,2025-04-26 01:55:41.601254,2025-04-26 01:55:46.564079,0 days 00:00:04.962825,0.865336109872574,4,0.7183896585203595,0.2346137366953651,1.110196792575993,0.06650939923709549,10,17,122,False,False,True,True,False,True,True,True,True,True,True,False,False,True,False,True,True,False,False,True,True,False,True,True,True,True,False,False,False,True,True,False,True,True,True,False,False,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,COMPLETE
639,0.08874058466942138,2025-04-26 01:55:46.579763,2025-04-26 01:55:51.475305,0 days 00:00:04.895542,0.8742890340628021,4,0.9640906481443737,0.4393501888210134,0.9945478873933964,0.06804884583061631,10,18,124,False,False,True,True,False,True,True,True,True,True,True,False,False,True,False,True,True,False,False,True,True,False,True,True,True,True,False,False,False,True,True,False,True,True,True,False,False,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,COMPLETE
640,0.11717645376313889,2025-04-26 01:55:51.490811,2025-04-26 01:55:55.522087,0 days 00:00:04.031276,0.8798730778602482,4,0.96671839007066,0.8280052637100019,0.9496702554751532,0.0686081321076973,10,18,56,False,False,True,True,False,True,True,True,True,True,True,False,False,True,False,True,True,False,False,True,True,False,True,True,True,True,False,False,False,True,True,False,True,True,True,False,False,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,False,True,False,COMPLETE
641,0.0911649508493766,2025-04-26 01:55:55.538084,2025-04-26 01:56:00.383318,0 days 00:00:04.845234,0.8604869445125569,4,0.9770317721684605,0.5806457282981636,0.47025786232764827,0.06883035502754971,10,18,120,False,False,True,False,False,True,True,True,True,True,True,False,False,True,False,True,True,False,False,True,True,False,True,True,True,True,False,False,False,True,True,False,True,True,True,False,False,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,COMPLETE
642,0.09333838206031508,2025-04-26 01:56:00.399036,2025-04-26 01:56:05.224275,0 days 00:00:04.825239,0.8593494342940078,4,0.9806883842827008,0.3672843983587369,0.7659277211523677,0.0659787627081953,10,16,124,False,False,True,True,False,True,True,True,True,False,True,False,False,True,False,True,True,False,False,True,True,False,True,True,True,True,False,False,False,True,True,False,True,True,True,False,False,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,COMPLETE
643,0.43496329524376426,2025-04-26 01:56:05.240445,2025-04-26 01:56:09.545111,0 days 00:00:04.304666,0.7839226222685012,4,0.9712618689732319,0.2985271982731379,0.6486448450329942,0.06711186646580039,10,17,121,False,False,True,True,False,True,True,True,True,True,True,False,False,True,False,True,True,False,False,True,True,False,True,True,True,True,False,False,False,True,True,False,False,True,True,False,False,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,COMPLETE
644,0.5449121231892237,2025-04-26 01:56:09.561050,2025-04-26 01:56:13.904272,0 days 00:00:04.343222,0.8655629615432864,3,0.9614892154844086,0.12213581137625974,0.9885646632529401,0.06927023523127065,10,18,128,False,False,True,True,False,True,True,True,True,True,True,False,False,True,False,True,True,False,False,True,False,False,True,True,True,True,False,False,False,True,True,False,True,True,True,False,False,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,COMPLETE
645,0.09752813860737623,2025-04-26 01:56:13.920536,2025-04-26 01:56:18.903779,0 days 00:00:04.983243,0.8754831220348208,4,0.96502408596214,0.4546752765965403,0.8464125261351889,0.06447412437244518,10,15,119,False,False,True,True,False,True,True,False,True,True,True,False,False,True,False,True,True,False,False,True,True,False,True,True,True,True,False,False,False,True,True,False,True,True,True,False,False,True,True,False,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,COMPLETE
